Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Duchess's Lo-Fi 
Coffeehouse","We Got Ourselves 
Stuck Inside An Adult 
Fantasy Novel","How to Satisfy the 
Devil","Trapped in a Game 
That Flopped","The Flowers That
Bloom At Night","I Became the Dying 
Female Lead's Sister","I Have Never 
Abandoned the Tyrant","I Think I've Been 
Possessed Somewhere","I Think I Married the 
Wrong Guy","My Villainous Family
Won't Let Me Be","I Will Divorce the 
Female Lead's Older
Brother","Since When You Were 
the Villain?",Call Me Master,"Divorce Will Be 
Completed in 3 
Seconds",Gobbling the Goblin,"The Tyrant's Etiquette 
Tutor","I Became the Sultan's 
Precious Cat",To My Beloved Foe,"I Will Become the 
Villain's Poison Taster","I Thought I Tamed the 
Villain",The Duke's Everything,"I Listened to My 
Husband and Brought 
In a Lover","I Became the Tyrant's 
Dishonest Adviser",The Bondservant,"Raising the Children of 
the Main Characters","An Extra Stole the 
Male Leads",Demonas,"How to Protect My 
Male Lead",Rearing Rebecca,"Who's the Baby's 
Father?"
Black,,,,,,,,,,,,,,,,,,,,,,,Black - Red,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,My Little Villainess,"In an Attempt to Get 
Revenge, I Seduced 
My Husband",The Proxy Bride,"Living Unmarried With 
My Time Bound Lover","Your Grace, Please 
Fail for Once!","Looking for My 
One-Night Villainess","I'm Done Being Your 
Best Friend","The Possesive Tyrant 
and His Sleepy Cat","Mistaken as the 
Monster Duke's Wife","A Saint Lives in the 
Demon Duke's Mansion",The Promise Isn't Mine,"I Shall Conquer the 
Unruly Beasts","No, I Only Charmed 
the Princess!","I Am the Obsessive 
Emperor's Talented 
Pharmacist","About the Death That 
You Served Me","I Became the Tyrant's 
Chambermaid",See You in the Future,"The Nerd is Actually a 
Tyrant","To Whom It No Longer 
Concerns","My Sister Covets My 
Fiancé","The Male Lead 
Proposed to Me","I Helped the 
Imprisoned Male Lead 
and He Became an 
Obsessive Man","Leave Your Divorce to 
a Professional Lawyer","One Last Night With 
My Soon-to-Be 
Ex-Husband",I Tried to Live Nicely ,"Villain Extra's Reality 
Guide",Scripting Seduction,"Becoming A Family 
With The Duke and His 
Dear Son","The Villainess's 
Nursery","The Mighty Master Is 
Crazy About Me"
Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"The Villainess Tames 
the Crazed Devil",The Emperor's Puppy,"Will You Marry Me 
Under Contract, Your 
Highness?",At Your Mercy,"The Princess in the 
Henhouse","The Dragon Duke's 
Wife","Some Day You Will 
Give Birth To Me","Praesepe Outside the 
Cage",Property of the King,"My Daddy Hid His 
Power","My Master Likes to Be 
Spanked",Curse of the Saintess,"A Taste of Happiness 
for the Tragic Extra","Shh! I'm Not a 
Villainess, I'm a 
Detective!","Anyone Beats the 
Original",Night Travel,"Although I Am a 
Mother-In-Law, I Do 
Not Like Conflict 
Between My In-Laws","I Became the Mother 
of the Sub-Male Lead's 
Son","I Died and Everything 
Changed","How to Send Your 
Husband to Hell","All I Want is My Dream 
Home","I Became the Male 
Leads' Target","Tamed the Monster 
Prince",In The Bed,"Cinderella Is Taken 
Away by Wild Mouse",Do Your Best to Regret,"I'm Going to Be a 
Heroine in a Fit of 
Anger","My Master Doesn't Bite 
People",The Beast I Chose,"The Regret Novel 
Female Lead With 
Unbreakable Mentality"
Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"The Villainess Makes 
Amends",Cat's Bride,"Healing the Duke of 
Darkness",Sigrid,"He's Now Healthy—
But Perhaps Too Much","The Grand Duke of the 
North",The Duke's 99th Bride,"Emerald Midnight's 
Lover",Stranger in Paradise,,,,,,,,,,,,,,,,,,,,,
Dark Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"A Tender Heart: The 
Story of How I Became 
a Duke's Maid","The Secret Life of 
Empress Isana","The Princess' 
Spaceship","Priscilla's Marriage 
Proposal","The Readymade 
Queen","The Villainess Turns 
the Hourglass","The Beloved Little 
Princess ","The Lady's Law of 
Survival",Duchess Debauchery,"Rewriting My Dark 
Past","Race to Steal the 
Emperor's Heart",Moonrise by the Cliff,Bloom Of Vengeance,"When the Flowers 
Bloom","The Empire's Hidden 
Hope",Cradle of Heaven,I Can See Your Death,Let's Get Married First,Wicked No More,"The Duchess's Secret 
Boutique","I Got a Husband 
Through an Oracle",Duke Richard's Haven,"My Prince's Healing 
Touch","I Thought My Time Was 
Up!","Reporting For Duty, 
Duchess!","Pretty Girl Next to 
Pretty Girl","I Will Live as the Wife 
of a Sweet Madman","The Guide's Fatal 
Failure","I Abdicate My Title of
Empress",Julietta's Dress-Up
Dark Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Parting Ways With 
Destiny",Flowerstruck,"There Is No Eternal 
Supporting Character","I'm a Villain, But I
Saved the Female 
Lead",Revenge on Your Heart,"How To Reject My 
Obsessive Ex-Husband","Let's Roll the Tyrant's 
Alimony","This Time, the Tears 
Were Mine","When the Mad Dog 
Bites the Leash","Don't Trust the 
Goddess",Giraffe Flower,"For the Young Villain's 
Happy Ending",,,,,,,,,,,,,,,,,,
Dark Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Doctor Elise,Empress? Empress!,I Stan the Prince,"Say the Spell, Rose!","The Last Train of the 
Season",The Villainess's Bestie,Talented Baby Squirrel,"I Ran Away and Got 
Married",Till Divorce Do Us Part!,"A Tipsy Marriage 
Proposal for the 
Emperor","Once Wicked, Always 
Wicked",Loved by the Villains,High Society,"The Wolf of Cheonun 
Peak",,,,,,,,,,,,,,,,
Dark Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Swept Up By The 
Wind Spirit","The Baby Saint Wants 
to Destroy the World!","Charlotte and Her 5 
Disciples","My Beloved Baby
Sister","Lock Me Up, Duke!","Isn't This Inside the 
Game?","Don't Hire My Brother, 
Your Highness!","The Wizard and The 
Tree","Can I Get Back Into
Love With The Crown 
Prince?","My Wizard, My Destiny","Villains Behind the 
Curtains",Here From the Start,Lottery Princess ,Ashtarte,"The Rules of Rose Ivy 
Manor",Wish Upon a Husband,Husband Replacement,"Boutique at 97 
Sheldon Street","Father, I Don't Want 
This Marriage",Infatuation Unwanted,Karina's Last Days,"How To Prey On Your 
Master","Supporting Characters 
Also Need Some Love",Raising My Husband,"When the Mad 
Emperor Holds Me",,,,,
Blue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"The Abandoned 
Empress","I Became the Dragon 
King's Chef",The Villainous Violet,Princess in the Rough,"The Protection of 
Lariensa Gelinus",Agatha,"Your Ultimate Love 
Rival","Trash Will Always Be
Trash",My Dear Aster,"The Villainous Duke's 
Daughter's Special 
Method of Growing Rice","The King of Winter and 
the Kiss of Fire","The Dragon King's 
Favor",Sica Wolf,Be RF Savvy or Die,Please Forget Vivian,"Baby Prisoner of the 
Winter Castle",Beware the Villainess! ,"No More Midnight 
Magic!",,,,,,,,,,,,
Blonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Living as an Emperor's 
Fiancée",Bloody Marriage,Golden Time,The Dragon's Proposal,Concubine Walkthrough ,"I'm the Tyrant's 
Secretary","Patience, My Lady","Villainesses Have 
More Fun","Into The Light Once 
Again","Loelline Seizes the 
Future",I Wasn't the Cinderella,"Belle and The Beast's 
Labor Contract",Little Lady Mint,The Crow's Prince,Lies Become You,"Surviving in the 
Emperor's Bed","Run, Meil","A Red Laurel To My 
Emperor","The Villainess's
Dazzling Debut",Love At First Bite,The Lovable Maid,"The House of Diana’s 
Choice","The Little Witch and 
Her Dad",The Egoistic Courtship,Siella's Revenge Affair,Holding You Captive,"Beloved Golden Light 
Gratia","I Don't Want the Male 
Lead's Child",The Bird Empress,"The Duke's Villainous 
Daughter Is Depressed"
Blonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Adopted by a 
Murderous Duke 
Family","Sincerely, Vanessa",I'm Here to Destroy,Adopted by My Enemy,"Is the Friend of a 
Friend Stranger?","I Am the Last Villainess 
He Has to Kill","The Harem-Loving 
Stepmother","Alissa and the Magic 
Diary","If You Dare to Long for 
Regret","I Don't Know the 
Original, I'm Busy 
Making a Living","Please Be My New 
Sister!","My Dead Lover 
Returned as a Tyrant","The Young Master 
Hides His Chest","The Princeliest Prince 
of All","Miss Who Swallowed a 
Mage","The Savior Who 
Strangles Me","The Archduke's Bride 
Is a Hell Warrior",,,,,,,,,,,,,
Blonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"The Tyrant's 
Whereabouts","Iris: The Lady with 
Smartphone",My Fair Footman,"The Knight and Her 
Emperor",The Villain's Savior,A Talented Maid,"Guardian Angel for 
Cursed Duke","First Night with 
the Duke ",Lady Devil,"The Demon Queen 
Has A Death Wish",I Am the Real One,"The Huntress and 
Her Love Prey",Observing Elena Evoy,"Answer Me, My Prince","Demon Queen Just 
Wants to Make Peace",The Tyrant's Tutor,"The Thorn That 
Pierces Me","Catching Two Birds 
With One Sweet 
Princess","Tricked Into Becoming 
the Heroine's 
Stepmother",How Dare You,Duchess Crow,"New Suitor for the 
Abandoned Wife",One Pair Lady,For Stella,Accidental Warrior,"Flowers May Wither 
But You Remain",Baby Dragon,"Side Characters 
Deserve Love Too ","In the Name of the 
Savior","The Little Lady 
Behind the Scenes"
Blonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,The Tears of a Jester,Fiance in Crisis,"I Can't Keep Up With 
My Stallion Duke","Contractual Marriage 
to a Surly Duke",The Noble Pirate,"The Grand Duchess 
of the North Was 
Secretly a Villainess",Vladimir ,Isnelda,"Cassmire: The Loyal 
Sword",Evangeline's Sword,"Ice Lamp: The 
Chronicles of Kira","The Villainess's 
Princely Predicament","Catching Up To 
Luke Vischel",Prayers of the Vulgar,"Everybody Loves the 
Villainess","Melody: The Crazy 
Flower Blooms","The Broken Ring: This 
Marriage Will Fail 
Anyway","The Villainess Becomes 
a Mom","I'm The Queen In 
This Life","The White Lion's 
Secret Bride","Can't Go Too Far With 
The Unrelenting Duke",The Lady's Remorse,"Don't Look Back, 
Seisia!","The Flower of 
Veneration",Fire Burns Through Me,"The Perks of Being a 
Villainess",Maid To Love or Die,"Syrinx, the Villain 
Healer",Bastian,"The Red Nights at the 
Duke's Castle"
Blonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lady Crystal Is A Man,Betrayal of Dignity,"The Beloved Bashful 
Villainess","I'm Living With My 
Mother-In-Law!",Trophy Husband,"Reborn As the 
Character That Never 
Existed",I'm Nobody's Shadow,"I Tamed the Male 
Lead's Father",He's Definitely My Son!,"He's Not Just a Pretty 
Face","My Crazy Dramatic 
Fairy Tale","The Deviless's 
Impression of a 
Princess",Materialistic Lady,"To My Rude Darling 
with Multiple 
Personalities","I, Who Am Ignorant of 
This World, Became a 
Princess","Named Player Elais: 
The Emperor's Lady","The Archduke's 
Fabulous Fake 
Marriage",The Last Straw,"The Distance 
Between Us","The Maid Holds the 
Tyrant's Leash","The Huntress and The 
Mad Scientist",When You're in Love,"How to Survive as a 
Maid in a Horror Game","The Saintess Returns 
to the Emperor ","After the Frozen Heart
Melts","This Is the Wrong 
House, Mr. Villain","Falling into the Arms of 
a Mad Villain","How a Villainess 
Survives as a Saint ","To My Husband's 
Mistress",I Don't Wanna Work!
Blonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Definition of a Villain,"Thiendavis: The Road 
to Salvation","Here Reigns the 
Vengeful Villainess",Don't Look for Me,Conquer My Heart,"If You Corrupt the 
Heroine's First Love","The Archvillain's Dying 
Nanny","Breaking News: I’m 
Married to the Grand 
Duke?!","The Emperor Thinks
I'm Dying","The Young Emperor is 
Obsessed With Me","Villain Fiancé is in My 
Way of Happiness",Dominant Castle,In the Doghouse,Undercover Princess,"
My Condition Is 
Divorce",A Couple of Obligations,Please Don’t Reply!,"I Became the First 
Love of My Stepson","How the Count Tamed 
the Prince ","How to Refuse a King's 
Scout","I Became the 
Emperor's Cat","Secret Lessons In 
Love",Divorcing the Emperor,"My Obsessive Father's 
Heroic Homecoming","The Casnier 
Memorandum","The Young Lady's Bad 
Position",Legal Scandal,"My Husband and I 
Cannot Live in the 
Same World",The Hidden Muse,"I'm the Dying 
Emperor's Doctor"
Blonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,I Want to Be Your First,"Trapped at Home With 
the Male Leads","Country Life With the 
Sexy Emperor","I Will Protect My Tyrant 
Dad!","The Perfect Plan to 
Avoid the Death Ending","If You're Obsessed, 
You're Doomed","Must the Reincarnated 
Mother Always Die?","Baby Snow Leopard 
of the Black Leopard 
Family",Aiming for the Alimony,"Dear Anonymous 
Sponsor",Bride Education,"The Dark Duke's Pet 
Bird","It's Annoying Because 
My Childhood Friend Is 
an Archmage","The Male Lead Is 
Obsessed With 
Proposing to Me","My Husband Was 
Stolen Twice","Rabbit, Please Keep 
the Door Open Tonight",,,,,,,,,,,,,,
Blonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,Orange,,,,,
,"The Demon Queen Is 
in Love!","The Moment When 
You and I Meet","The Villain's Daughter 
Plans to Run Away","The Cursed Prince and 
His Clairvoyant Maid",The Plain of Auvers,"The Little Lady 
Tames the Leads","The Princess is Going 
on a Strike","The Dungeon Smells 
Like a Chicken",Light and Shadow,"I Became the Villain's 
Mother",My Father is a Tyrant,Rosalyn Vogart,The Problematic Prince,"The Status Window to 
the Soul","The Marquess's 
Favorite","The East Wind of the 
Altas","How to Survive in a 
Horror Game","Your Majesty, Please
Stop Now","Seventh Time's the 
Charm!","Vengeance Named 
Love",Show Window Scandal,"The End of an 
Imperfect Divorce",More Than You Know,"My Second First 
Marriage","I Was Just Taking Care 
of My Sick Father",,,,,
Blonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Empress of Another 
World",Valentine Kiss,"A Common Story of a 
Lady's New Life ","Your Majesty, Please 
Spare Me This Time",The Meaning of You,"The Unwelcome 
Guests of House 
Fildette",Taming the Marquess,"The Duchess Has A 
Deathwish",The Tyrant's Translator,The Crimson Lady,"The Two-Faced Prince 
in Training",Daddy Dilemma,"Shall We, My Lady?",Acacia,"The Lady Awaits a 
Broken Engagement",The Author I Stole,Altruistic Warrior,"Surviving as an 
Obsessive Servant","Becoming the
Obsessive Male 
Lead's Ex-Wife",Begrudgingly Yours,"The Return of the Ex-
Wife",Aesthetics of Pleasure,Your God Sent Me You,"Find the Runaway 
Princess",We Hate the Male Lead,"Marriage of 
Convenience to an 
Obsession","The Count's Secret 
Maid","I Reincarnated as the 
Princess of a Country 
That Is Going to 
Destroyed by Male 
Protagonist","The Male Lead's Father 
Is So Handsome That 
It's a Problem","I Saved the Villain With 
Money After the Ending"
Blonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"The Villainous Older 
Sister Hides Her 
Wealth","No Benefits for the
Reincarnated","Youngest Sister-in-Law 
in a Tragic Reverse 
Harem","The Young Lady's 
Secretary",,,,,,,,,,,,,,,,,,,,,,,,,,
Blonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"The Remarried 
Empress","Crows Like Things 
That Sparkle","The Emperor 
Reverses Time","My Sweetheart Duke 
Has a Secret","I've Been Proposed 
To by a Villain","Becoming the Dark 
Hero's Daughter","I Didn't Mean to 
Seduce the Male Lead","To You Who Doesn't 
Love Me","A Match Made In 
Mana","I'm Engaged to an 
Obsessive Male Lead","Stealing the Lady's 
Heart","The Reason She is 
Avoiding Her 
Childhood Friend","The Fabulous Lives of 
the Hillington Sisters","Crowning my Feral 
Prince","Her Ladyship's Double 
Life",My Failing Divorce,"When the Third Wheel 
Strikes Back ",Melin's Salvation Plan,"It's Okay If There's No 
Male Lead","Lord Baby Runs a 
Romance Fantasy 
With Cash","If the Lady in the 
Corner of the Room 
Gets Caught","I Stole the Female 
Lead's First Love","The Empress Wants to 
Avoid the Emperor","I Stole the Tyrant's 
Virginity","There are 49 Left, 
Master!","That Villainess Is A 
Man","Being Loved for the 
First Time","The Sweet Savior of 
the Immoral Beast",Please Save Me,Fragrant Magician
Blonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Broken Engagement,"Monster in the 
Greenhouse",What Death Taught Me,"On Your Knees, Your 
Highness!",The Empress' Needle,"One Day My Sister 
Died",,,,,,,,,,,,,,,,,,,,,,,,
Blonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"50 Tea Recipes From 
the Duchess","Villains are Destined 
to Die",I Bid You Adieu,Angel or Villainess,"The Tyrant's Guardian 
is an Evil Witch",Cinder's Ball,"Duchess in the Glass 
House","Rewriting My 
Husband's Tragic 
Ending","The Villainess Needs 
Her Tyrant",My Dear Maid!,"The World's Strongest 
Are Obsessed With Me","Valia, Tribute to 
Shuden",My Ray of Hope,The Extra’s Touch,Abella's Dessert Cafe,"My Farm By The 
Palace ","The Vampire's Plan To 
Die In Peace","I Corrupted The Male 
Lead!","The Villain's Beloved 
Daughter","My Mysterious 
Nighttime Visitor","Crowning A Spoiled 
Prince",My Little Tyrant,"The Demon's Darling 
Daughter","The Crown Prince's 
Fiancee","Grand Duchess of the 
North, It's Cold",I Don't Trust My Twin,Philomel the Fake,From Misery to Majesty,"The Last Immortal's 
Theorem","Escape the Original 
Male Lead!"
Blonde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"After the Insomnia
Cured, The Tyrant
Became Obsessive","This Time I'll Change 
My Husband","My Evil Husband is 
Obsessed With the 
Wrong Person","Do Not Hold on to
the Broken Branch","I Didn’t Sign Up to be 
a Nanny!","I Quit Being the Male 
Lead's Rival ","I Became the Black 
Swan Mother of the 
White Swan Princess","I Was the Real Head of 
the House","The Villain's Daughter-
in-Law",Hildegart Reincarnate,"The Little Demon King 
Is Too Bothered by Her 
Brave Dads","Low-Level Civil 
Servant Wants to Get 
Promoted",,,,,,,,,,,,,,,,,,
Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"They Say I Was Born 
a King's Daughter","The Librarian of St. 
Bright Tower","A Wicked Tale of 
Cinderella's Stepmom",Kill the Villainess,Finding My Place,"Philiarose - The 
Prophecy of the Crown 
of Thorns","Saving a Mercenary 
Unit from Bankruptcy",Devoted to Diamond,"The King Falls Asleep 
in the Shadow Forest","How a Mage 
Welcomes Death","Adelia: Fetters of the 
Flowers",Silly Little Abella,"Move, I'm Deciding the 
Ending!","A Martial Master Wakes 
Up As A Concubine",Marry Me,"We Got Ourselves 
Stuck Inside An Adult 
Fantasy Novel","Night Trip With the 
King","A Path of Flowers for 
an Oriental Fantasy 
Villain","Escape From the 
Daytime Drama","The Hound of the 
Baskervilles",Scholar's Bossam,"If You Desire to Keep 
Me",,,,,,,,
Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"I'm Deleting Them 
From My Life",Long After the Ending,"The Heroine is a Man! ","Falling For A Dying 
Princess","To Those Who Long 
For My Destruction","How to Turn a Thorny 
Path into a Flowery 
Path","William of the 
Wardrobe",A Lady's Risqué Hobby,"No Marriage, Angel!","The Father and the 
Daughter","I Belong to House 
Castielo",Ellin's Solhwa,"I Woke Up as the Ugly 
Duckling","The Millionaire 
Divorcee","The Archduchess's 
Loyal Shapeshifter",Mokrin,"The Princess Ruins 
Everything","You are Obsessing 
Over the Wrong Person, 
Lord of the Tower!",Bird Strike,"S-Class Self-Employed 
Person",,,,,,,,,,
Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Oh My Pharaoh!,Evil Knight,North X Northwest,"Don't Call Javotte an 
Evil Stepsister","The 30 Day 
Engagement",Let Me Die in Peace,"The Ugly Duckling’s 
Secret Pouch","Heroine's Shares For 
Sales","Cross My Heart
and Hope to Die",Disguised Desires,"The Regretful 
Villainess Is Happily 
Divorced","The Fate of the 
Perennial Sub Male 
Lead Is in My Hands","Let Me Kidnap the 
Male Lead!",Brood Parasitism,"The Ugly Wife of the 
Shady Duke","To the Witch Who 
Forgot Her Bird",,,,,,,,,,,,,,
Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Harley Takes the 
House","I'll Save This Damned 
Family!","Touch my Little Brother 
and You're Dead",The Fairy Legacy,My Bari,"To Melt Your Frozen 
Heart","How to Protect the 
Young Master of 
Monster Manor","When the Villainess 
is In Love","The Matchmaking 
Baby Princess","Emilone's Temptation 
Labyrinth","Don’t Mind Me, Daddy",Moralless Scandal,,,,,,,,,,,,,,,,,,
"Silver/White/
Gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Beauty and the Raven,Silly Dog and the Lady,"The Story of the Hated
Mule",This Wolf Won't Bite,"The Male Lead's Little 
Lion Daughter","Revenge of the Twin 
Empress",The Script,I'm No Heroine!,"A Twist of Fate: A 
Wizard's Fairytale","Marriage of 
Convenience","The Matchmaker Gets 
Matched!",Viola Tames the Duke,I Wanted to be Good,"Inappropriate Activity 
Has Been Detected","We Got Ourselves 
Stuck Inside An Adult 
Fantasy Novel","The Devilishly Trash 
Duke","The Contract Marriage 
Is Over ","My Brother's Boyfriend 
Fell for Me","I'm the Emperor's 
Long-Lost Daughter","The Dame in Shining 
Armor",Prison Love,The Mating of Elves,"The Princess's 
Bedroom Doll","The Duke's Only 
Daughter","There Are No Bad 
Golden Children in the 
World","The Counterattack of 
the Heroine's Friend","This Is What First Love 
Is Like, Your Majesty",Adinmir's Thorn Flower,,
"Silver/White/
Gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Daughter of the 
Emperor",Lady Baby,"What's Wrong With You, 
Duke?",I Refuse the Duke,"They Only 
Remembered Her ","The Male Lead's Girl 
Friend","The Lady and the 
Beast",The Double Agent,Knight Flight,"The King and the 
Paladin","I Don't Love You 
Anymore",Garden of Silence,"I Met the Male Lead in 
Prison","Here Comes The 
Silver Spoon!","Two Sides of the 
Princess","The Duchess Who 
Sees Ghost","Searching For My 
Father",Cierra,My Hubby is Too Cute,"It Was a Mistake, 
Grand Duke! ",Depths of Malice,My Dazzling Downfall,My Dear Friend,The Wizard is Poor,"Everything's Coming 
Up Roses","Pick Me, My Queen!","Sponte Dei: As You 
Wish","The Perks of Being an 
S-Class Heroine",The Duke's Teddy Bear,"I Became the Villain’s 
Trainer"
"Silver/White/
Gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Born as the Second 
Daughter",Zenith,"I Adopted the Male 
Lead","You've Got The Wrong 
Girl",Behind His Kind Mask,"The Night Without 
Shadows","My Precious Little 
Villains","Elaine's Unique 
Situation","Aristite Was Blessed 
With a Curse","A Happy Ending for 
Villains","The Empire's Cutest 
Little Hostage",Corpses Never Lie,"The Sacred One 
Speaks","Lips Upon A Sword's 
Edge","I Will Fall With The 
Emperor","While I'm Back In Time, 
I'll Get My Revenge","I Need Someone to 
Stop My Older 
Brothers","The Mighty Extra: One 
Girl Changes the 
World","When Two Villains 
Meet","The Chubby Female 
Lead Is Popular","The Glamorous Life 
of the Fake Mistress","How the Demon God 
Proposes","The Price of a Broken 
Engagement",Romance is Dead,The Psycho Duke and I,"The Resourceful Little 
Consort","Catherine's Key to a
Happy Life","Being Raised by 
Villains",So Did I Truly Die?,"The Gangster Daughter 
of the Henchman 
Duke’s Family"
"Silver/White/
Gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Plenus,"My Lord was Already
Into Me When I Noticed","I Met the Male Lead in 
Prison","Surviving as the 
Villain's Childhood 
Friend","The Pure Heart of a 
Monster",The Tale of Oshin,Rewriting My Third Life,"The Cursed Attendant 
of the Duke's Castle","The Obsessed Villain's 
Goal Is Survival ","The Grand Duke's 
Beloved Granddaughter","Please Stop Following 
Me, ML!","I've Become the 
Devil's Master",I Changed the Villain,"The Villains' Little 
Heiress",Love Thy Enemy,Cinderella's Brother,"How to Tame the 
Merciless Villain","The Beastly Count 
After Dark","A Ranker's Guide to 
the Good Life",Silver Tree,"Lady Blue Bird of the 
White Lion Family","The Villainess Is Busy 
Baking!","Do You Need 
Salvation?","The Maid’s Secret Tea 
Recipe for the Prince","My Childhood Friend 
Is a BL Novel 
Protagonist","Ending This Marriage 
for Your Happiness","The Villainess is Done 
Trying","All for My Dearest 
Juliet","The Knight Becomes a 
Black Flower","No Retaliation from 
the Supporting Cast"
"Silver/White/
Gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Help Me, Taoist Fairy!",Little Red Baby Bird,"Azelda: The Spirit 
Master's Contract 
Marriage","Invitation of the 
Fallen Saintess",Don't Tame the Shrew,"I'll Take That Marriage 
This Time","Her Tiny Highness, the 
Mastermind","I Will Get the Duke I 
Abandoned Back","Siren: The Beginning 
of the Curse","The Cursed Princess 
Must Rewind the Clock",Indulgence,"The Beast Won't Let 
Me Sleep",Loved by the Dead,"Don't Worry, We Both 
Agreed to This 
Fraudulent Marriage","I Became the Villain's 
Lost Daughter","Everyone Was 
Obsessed With Me 
After I Became the 
Youngest Princess' 
Favorite","The Baby Fairy Is a 
Villain",BJ Villainess,"The Top 100 Young 
Lady","If You Pick Up a 
Suspicious Husband","If We Don't Get Married, 
the World Will End",Demon King Princess,"The Flower With a 
Sword",,,,,,,
"Silver/White/
Gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
